method signature	Jimple statement	suspicious score	ranking	source line	ef	ep	nf	failing tests
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l2 == 111 goto $stack54 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	682.0	109	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l2 == 114 goto (branch)	0.0000000000	682.0	130	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l2 == 97 goto (branch)	0.0000000000	682.0	139	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l3 != 70 goto (branch)	0.0000000000	682.0	119	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l3 != 76 goto return null	0.0000000000	682.0	139	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l3 != 83 goto (branch)	0.0000000000	682.0	122	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l3 != 85 goto (branch)	0.0000000000	682.0	130	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l3 == 102 goto $stack40 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	682.0	119	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l3 == 108 goto (branch)	0.0000000000	682.0	139	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l3 == 115 goto $stack41 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	682.0	122	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l3 == 117 goto (branch)	0.0000000000	682.0	130	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l4 != 69 goto (branch)	0.0000000000	682.0	130	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l4 != 83 goto return null	0.0000000000	682.0	139	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l4 == 101 goto $stack30 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	682.0	130	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l4 == 115 goto (branch)	0.0000000000	682.0	139	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l5 != 69 goto return null	0.0000000000	682.0	139	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l5 == 101 goto $stack16 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	682.0	139	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	682.0	99	0	7	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	682.0	107	0	4	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	682.0	116	0	4	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	682.0	126	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	682.0	134	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l2 = virtualinvoke l0.<java.lang.String: char charAt(int)>(1)	0.0000000000	682.0	108	0	4	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l2 = virtualinvoke l0.<java.lang.String: char charAt(int)>(1)	0.0000000000	682.0	117	0	4	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l2 = virtualinvoke l0.<java.lang.String: char charAt(int)>(1)	0.0000000000	682.0	127	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l2 = virtualinvoke l0.<java.lang.String: char charAt(int)>(1)	0.0000000000	682.0	135	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l3 = virtualinvoke l0.<java.lang.String: char charAt(int)>(2)	0.0000000000	682.0	118	0	4	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l3 = virtualinvoke l0.<java.lang.String: char charAt(int)>(2)	0.0000000000	682.0	128	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l3 = virtualinvoke l0.<java.lang.String: char charAt(int)>(2)	0.0000000000	682.0	136	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l4 = virtualinvoke l0.<java.lang.String: char charAt(int)>(3)	0.0000000000	682.0	129	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l4 = virtualinvoke l0.<java.lang.String: char charAt(int)>(3)	0.0000000000	682.0	137	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l5 = virtualinvoke l0.<java.lang.String: char charAt(int)>(4)	0.0000000000	682.0	138	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack16	0.0000000000	682.0	140	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack30	0.0000000000	682.0	131	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack40	0.0000000000	682.0	120	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack41	0.0000000000	682.0	123	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack54	0.0000000000	682.0	110	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack55	0.0000000000	682.0	113	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack63	0.0000000000	682.0	101	0	3	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack64	0.0000000000	682.0	104	0	3	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return null	0.0000000000	682.0	96	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return null	0.0000000000	682.0	143	0	12	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack12 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	682.0	163	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack13 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	682.0	162	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack4 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l1)	0.0000000000	682.0	165	0	5	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack5 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l2)	0.0000000000	682.0	166	0	3	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack6 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l3)	0.0000000000	682.0	167	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack7 = new java.lang.IllegalArgumentException	0.0000000000	682.0	168	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack8 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	682.0	166	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack9 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	682.0	165	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if $stack4 == 0 goto $stack5 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l2)	0.0000000000	682.0	165	0	4	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if $stack5 == 0 goto $stack6 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l3)	0.0000000000	682.0	166	0	3	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if $stack6 == 0 goto $stack7 = new java.lang.IllegalArgumentException	0.0000000000	682.0	167	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if l0 != null goto $stack4 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l1)	0.0000000000	682.0	160	0	8	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if l1 != null goto (branch)	0.0000000000	682.0	162	0	3	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if l2 != null goto $stack4 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l1)	0.0000000000	682.0	163	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if l3 != null goto (branch)	0.0000000000	682.0	161	0	4	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return $stack12	0.0000000000	682.0	163	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return $stack13	0.0000000000	682.0	162	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return $stack8	0.0000000000	682.0	166	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return $stack9	0.0000000000	682.0	165	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return null	0.0000000000	682.0	161	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return null	0.0000000000	682.0	167	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	specialinvoke $stack7.<java.lang.IllegalArgumentException: void <init>()>()	0.0000000000	682.0	168	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	throw $stack7	0.0000000000	682.0	168	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack10 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682.0	253	0	18	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack100 = l4 + 1	0.0000000000	682.0	273	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack103 = l4 + 1	0.0000000000	682.0	272	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack105 = new java.lang.NumberFormatException	0.0000000000	682.0	270	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack107 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	682.0	253	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack108 = staticinvoke <java.lang.Character: boolean isDigit(char)>($stack107)	0.0000000000	682.0	253	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack11 = virtualinvoke l0.<java.lang.String: boolean startsWith(java.lang.String)>("--")	0.0000000000	682.0	256	0	17	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack12 = virtualinvoke l0.<java.lang.String: boolean startsWith(java.lang.String)>("0x")	0.0000000000	682.0	259	0	16	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack13 = staticinvoke <java.lang.Integer: java.lang.Integer decode(java.lang.String)>(l0)	0.0000000000	682.0	260	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack14 = virtualinvoke l0.<java.lang.String: boolean startsWith(java.lang.String)>("-0x")	0.0000000000	682.0	259	0	15	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack15 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682.0	262	0	14	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack16 = $stack15 - 1	0.0000000000	682.0	262	0	14	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack19 = virtualinvoke l0.<java.lang.String: int indexOf(int)>(101)	0.0000000000	682.0	266	0	14	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack20 = virtualinvoke l0.<java.lang.String: int indexOf(int)>(69)	0.0000000000	682.0	266	0	14	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack21 = $stack19 + $stack20	0.0000000000	682.0	266	0	14	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack22 = staticinvoke <java.lang.Character: boolean isDigit(char)>(l1)	0.0000000000	682.0	275	0	13	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack23 = new java.math.BigDecimal	0.0000000000	682.0	316	0	3	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack24 = virtualinvoke l6#39.<java.math.BigDecimal: float floatValue()>()	0.0000000000	682.0	317	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack25 = (double) $stack24	0.0000000000	682.0	317	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack26 = staticinvoke <java.math.BigDecimal: java.math.BigDecimal valueOf(double)>($stack25)	0.0000000000	682.0	317	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack27 = virtualinvoke l6#39.<java.math.BigDecimal: double doubleValue()>()	0.0000000000	682.0	319	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack28 = staticinvoke <java.math.BigDecimal: java.math.BigDecimal valueOf(double)>($stack27)	0.0000000000	682.0	319	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack29 = virtualinvoke l6#39.<java.math.BigDecimal: double doubleValue()>()	0.0000000000	682.0	320	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack30 = staticinvoke <java.lang.Double: java.lang.Double valueOf(double)>($stack29)	0.0000000000	682.0	320	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack31 = virtualinvoke l6#39.<java.math.BigDecimal: float floatValue()>()	0.0000000000	682.0	318	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack32 = staticinvoke <java.lang.Float: java.lang.Float valueOf(float)>($stack31)	0.0000000000	682.0	318	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack36 = new java.math.BigInteger	0.0000000000	682.0	308	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack37 = virtualinvoke l6#38.<java.math.BigInteger: int intValue()>()	0.0000000000	682.0	309	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack38 = (long) $stack37	0.0000000000	682.0	309	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack39 = staticinvoke <java.math.BigInteger: java.math.BigInteger valueOf(long)>($stack38)	0.0000000000	682.0	309	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack40 = virtualinvoke l6#38.<java.math.BigInteger: long longValue()>()	0.0000000000	682.0	311	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack41 = staticinvoke <java.math.BigInteger: java.math.BigInteger valueOf(long)>($stack40)	0.0000000000	682.0	311	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack42 = virtualinvoke l6#38.<java.math.BigInteger: long longValue()>()	0.0000000000	682.0	312	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack43 = staticinvoke <java.lang.Long: java.lang.Long valueOf(long)>($stack42)	0.0000000000	682.0	312	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack44 = virtualinvoke l6#38.<java.math.BigInteger: int intValue()>()	0.0000000000	682.0	310	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack45 = staticinvoke <java.lang.Integer: java.lang.Integer valueOf(int)>($stack44)	0.0000000000	682.0	310	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack46 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682.0	302	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack47 = $stack46 - 1	0.0000000000	682.0	302	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack50 = l5 + 1	0.0000000000	682.0	303	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack53 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682.0	279	0	9	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack54 = $stack53 - 1	0.0000000000	682.0	279	0	9	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack56 = new java.lang.NumberFormatException	0.0000000000	682.0	290	0	3	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack58 = virtualinvoke l6.<java.lang.String: char charAt(int)>(0)	0.0000000000	682.0	282	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack59 = staticinvoke <comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>(l6)	0.0000000000	682.0	282	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack60 = new java.math.BigInteger	0.0000000000	682.0	283	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack61 = virtualinvoke l7.<java.math.BigInteger: int intValue()>()	0.0000000000	682.0	284	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack62 = (long) $stack61	0.0000000000	682.0	284	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack63 = staticinvoke <java.math.BigInteger: java.math.BigInteger valueOf(long)>($stack62)	0.0000000000	682.0	284	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack64 = virtualinvoke l7.<java.math.BigInteger: long longValue()>()	0.0000000000	682.0	286	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack65 = staticinvoke <java.math.BigInteger: java.math.BigInteger valueOf(long)>($stack64)	0.0000000000	682.0	286	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack66 = virtualinvoke l7.<java.math.BigInteger: long longValue()>()	0.0000000000	682.0	287	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack67 = staticinvoke <java.lang.Long: java.lang.Long valueOf(long)>($stack66)	0.0000000000	682.0	287	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack68 = virtualinvoke l7.<java.math.BigInteger: int intValue()>()	0.0000000000	682.0	285	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack69 = staticinvoke <java.lang.Integer: java.lang.Integer valueOf(int)>($stack68)	0.0000000000	682.0	285	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack70 = virtualinvoke l6.<java.lang.String: java.lang.String substring(int)>(1)	0.0000000000	682.0	282	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack71 = staticinvoke <comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>($stack70)	0.0000000000	682.0	282	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack76 = staticinvoke <java.lang.Float: java.lang.Float valueOf(java.lang.String)>(l6)	0.0000000000	682.0	292	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack77 = new java.math.BigDecimal	0.0000000000	682.0	294	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack78 = virtualinvoke l7#34.<java.math.BigDecimal: double doubleValue()>()	0.0000000000	682.0	295	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack79 = staticinvoke <java.math.BigDecimal: java.math.BigDecimal valueOf(double)>($stack78)	0.0000000000	682.0	295	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack8 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682.0	253	0	19	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack80 = virtualinvoke l7#34.<java.math.BigDecimal: double doubleValue()>()	0.0000000000	682.0	296	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack81 = staticinvoke <java.lang.Double: java.lang.Double valueOf(double)>($stack80)	0.0000000000	682.0	296	0	0	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack82 = new java.lang.NumberFormatException	0.0000000000	682.0	299	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack88 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682.0	276	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack89 = $stack88 - 1	0.0000000000	682.0	276	0	2	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack96 = l5 + 1	0.0000000000	682.0	277	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack97 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682.0	277	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack98 = $stack97 - 1	0.0000000000	682.0	277	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	goto [?= $stack22 = staticinvoke <java.lang.Character: boolean isDigit(char)>(l1)]	0.0000000000	682.0	272	0	1	8	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	goto [?= $stack22 = staticinvoke <java.lang.Character: boolean isDigit(char)>(l1)]	0.0000000000	682.0	273	0	2	8	
